SOURCE_ID,g_ra,g_dec,phot_g_mean_mag,bp_rp,parallax,pmra,pmdec,j_m,h_m,ks_m,ph_qual
598616293855857664,133.0426858357576,10.856399840955222,13.450183,0.84049416,1.345385043402015,-7.135771152342677,-14.451437955998884,12.374,12.089,12.011,AAA
598616809251923712,133.0865605238264,10.882246707135543,10.532544,1.273489,1.4544763198057133,-11.80358097091371,-8.980162084092797,8.893,8.368,8.245,AAA
598617187209051392,133.05531571492236,10.875582170748297,11.31136,0.6116781,2.3010246059627697,-4.750031786072128,-7.938936925441866,10.52,10.293,10.256,AAA
598617943123292416,133.0416850637062,10.928890718438762,13.667251,0.8093195,1.2705602038194705,-1.0162394084106205,-16.040680108708358,12.59,12.342,12.251,AAA
598620245225724928,133.232735716379,10.945215087463337,13.059783,2.062604,14.503181255741397,25.890821200372823,111.49331407036362,10.781,10.165,9.885,AAA
598624437113819520,133.12697860742088,10.984115973713626,13.550386,0.7627287,1.5832017649406263,-2.6362873286171635,-15.936338578767877,12.555,12.295,12.26,AAA
598625296107256320,133.2961441325748,11.016592422728504,11.5164,1.4498262,0.7774031255275894,-6.114535084486925,5.468773252725588,9.701,9.084,8.948,AAA
598638662045573760,132.85974038194516,10.804023780989047,13.809364,0.697649,0.7929417783955918,-4.6277087047794465,3.526307930831896,12.938,12.685,12.623,AAA
598638902563740672,132.8567342718141,10.818079400239602,12.507287,0.70194817,1.462564875189945,-7.946566680540167,0.2703672045869159,11.62,11.392,11.309,AAA
598639211801401088,132.7686761166671,10.812859965604671,13.297141,0.8511381,2.068649921457614,11.254617578309448,-34.55329570516323,12.197,11.846,11.794,AAA
598640036435112576,132.7922637572931,10.865453410109096,13.962428,1.0376225,2.1748371748446793,-27.3421723092515,-26.058663566354063,12.66,12.249,12.133,AAA
598642338537725184,132.72618156385676,10.816766678768493,13.360258,0.772274,0.6856673952896113,-5.223417350897417,-3.019781691088863,12.377,12.104,12.015,AAA
598653505452587392,132.5486062203145,10.841721799315923,10.435435,0.83395576,5.088868584705364,18.56706582063035,-11.088495551354765,9.405,9.097,9.032,AAA
598655047345524864,132.5436678181729,10.912931878888397,12.455533,0.85964775,1.3521372746329112,-10.236391897663927,6.984565645062876,11.351,11.031,10.967,AAA
598655154720022272,132.54807640845374,10.922993380307103,13.847547,0.84370804,1.0076974887012726,-0.6838565052269718,-12.459685101720845,12.775,12.43,12.335,AAA
598655532677136256,132.63261182744364,10.905268774029425,12.28717,1.250824,0.2481393249469701,5.417074831672291,-9.262776955094123,10.681,10.104,9.999,AAA
598655768900030336,132.6103019881318,10.914676888027635,9.999457,1.1541834,2.2460896222550977,0.7418364588448976,-4.524037341790061,8.521,8.075,7.914,AAA
598655803259768832,132.61538690604246,10.913490708962449,13.617762,0.7390766,1.3763608630311457,-7.644701096216031,1.3600577939743088,12.618,12.388,12.308,AAA
598655906338983296,132.62272512758017,10.928113902849546,13.784744,1.0266314,2.4473512943364826,-8.057551435894458,-3.1623534247745244,12.47,12.051,11.972,AAA
598656391670590848,132.6395174901195,10.960751513072486,13.163263,0.7479296,0.9561177071545367,6.465285650745551,-6.555481982754921,12.165,11.9,11.861,AAA
598659587126274816,132.46955330366848,11.005366077653322,13.835823,1.5237036,3.1214200427225873,6.125305818688251,-8.287721498883053,12.045,11.421,11.28,AAA
598660136883367168,132.56301779040479,11.01283849811329,12.484,1.0550985,1.0501300932836184,-4.1813747315133,-14.819688602029682,11.106,10.642,10.552,AAA
